Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST0808,David Chandler,Other,,Bhopal,2023-06-08,2026-05-05,,4.0,ygross@hotmail.com,958.972.2107x420,Canada
CUST0809,Alexander Jackson,Other,,Pune,2024-12-11,2024-12-24,,3.0,christopherrichardson@gmail.com,+1-177-444-8068,Canada
CUST0810,Timothy Gilbert,Other,41 yrs,,2024-07-22,2025-03-07,,5.0,ydelacruz@kelley-castaneda.com,617.968.3211x160,
CUST0811,Richard Miller,Other,,Pune,2025-08-07,2026-02-01,,5.0,megan83@hotmail.com,(206)955-2302x99891,
CUST0812,Christine Dillon,,,Delhi,2024-02-11,,16422,5.0,wrong_email.com,689.985.7769x86489,UK
CUST0813,Jonathan Ramirez,Female,57 yrs,Chennai,2022-07-08,2024-12-13,43303,,karinabartlett@aguilar.com,(215)966-4435,Canada
CUST0814,Karen Cruz,Male,,,2023-08-03,2025-10-20,,4.0,charlesmorse@oliver.com,+1-843-395-5215,Canada
CUST0815,Curtis Hinton,Male,,Chennai,2022-08-26,2025-09-24,23292,5.0,larry37@cunningham.info,+1-949-433-7582x59024,Canada
CUST0816,Rodney Chavez,Other,Age is 44 years,Indore,2025-03-18,2025-04-17,11554,2.0,stephensonchristopher@yahoo.com,944.055.2534x91330,USA
CUST0817,David Cook,Male,Age is 54 years,Mumbai,2024-05-04,2025-04-09,₹10638,,jwillis@alexander-phillips.com,012.531.0208x2624,
CUST0818,Heather Taylor,,Age is 21 years,Indore,2023-02-18,2024-09-30,15332,1.0,stephensweeney@quinn.info,414-127-4389x211,Canada
CUST0819,Sara Wade,Other,Age is 20 years,Indore,2025-04-20,2026-03-14,₹16818,3.0,chungmary@hotmail.com,556.297.2726,India
CUST0820,Michele Thomas,,47,Delhi,2021-07-18,2026-01-02,,,woodashley@kelly.net,472-070-2586x665,India
CUST0821,Andrea Atkinson,Female,35 yrs,Bhopal,2026-05-03,2025-01-06,1114,,vblanchard@gmail.com,0856454029,USA
CUST0822,Susan Anderson,,,Chennai,2025-01-06,2025-06-26,,5.0,joshua87@hotmail.com,217.333.9190x018,India
CUST0823,Elijah Sanders,Other,52 yrs,,2023-10-31,2025-12-04,46186,4.0,zallen@hotmail.com,073-822-2123,UK
CUST0824,Julie Thompson,Male,39,Delhi,2021-06-15,2025-01-16,37554,4.0,qdurham@hotmail.com,334-900-5658x2499,
CUST0825,Laurie Johnson,Other,Age is 47 years,Indore,2025-06-20,2026-04-19,₹3819,,kristinascott@taylor-jones.com,+1-848-018-0970x1038,USA
CUST0826,Joshua Torres,Other,27,Pune,2024-03-16,,24876,2.0,shawn97@morris.biz,001-135-950-3141x6908,UK
CUST0827,Teresa Martinez,,Age is 50 years,Chennai,2025-01-19,2026-01-05,8759,4.0,jeffrey86@gmail.com,695-148-4278x47768,UK
CUST0828,Brian Wiley,Male,,Indore,2021-06-26,2025-05-31,10153,1.0,davilaconnie@long-perry.com,554-852-9028x331,Canada
CUST0829,Jessica Alvarez DDS,Other,,Mumbai,2024-05-14,2024-08-25,₹8940,,stephendavies@davis-glenn.com,(165)277-3482x50034,
CUST0830,Justin Robinson,Other,47 yrs,Mumbai,2026-02-17,2024-08-03,18647,,bradleyparker@yahoo.com,(159)921-8883x23786,India
CUST0831,Jennifer Underwood,Female,,Mumbai,2021-09-10,2024-12-20,9968,2.0,guerrerojamie@johnson.com,329-754-0391,
CUST0832,Gary Perez,Male,,Pune,2023-10-22,2025-07-08,,3.0,hnorman@yahoo.com,001-720-357-3959x0776,USA
CUST0833,Alexandria Mcgee,Other,,Indore,2022-06-18,2026-03-30,24511,3.0,schultzvalerie@gmail.com,001-121-818-7404x17839,
CUST0834,Lindsay Murray,,,Bhopal,2022-07-15,2026-04-16,,2.0,wrong_email.com,665.563.3250x7519,UK
CUST0835,Krista Oneill,Female,49 yrs,Pune,2024-12-19,2026-04-04,₹46798,2.0,cardenasmichael@miller.org,838-730-1065x914,India
CUST0836,Sean Castillo,Other,,Pune,2023-09-06,2026-04-02,,4.0,douglas33@yahoo.com,001-410-097-7829x888,
CUST0837,Alicia Frank,,25 yrs,,2024-03-25,2025-07-21,,2.0,margaret37@hotmail.com,(561)384-6016x272,Canada
CUST0838,Katherine Rice,Male,42,Mumbai,2025-06-30,2024-11-06,,2.0,travischoi@yahoo.com,(433)070-0690x01324,USA
CUST0839,Teresa Miller,Female,Age is 22 years,Mumbai,2024-10-04,2024-11-08,27325,,wmartin@gmail.com,12345,India
CUST0840,Michelle Lewis,Female,,Mumbai,2021-12-28,,48288,4.0,blake44@williams-copeland.com,170-787-4787,UK
CUST0841,,Female,34 yrs,,2022-08-02,2025-04-11,,,meadowsmary@yahoo.com,871-910-1839x855,Canada
CUST0842,Shannon Barnes,Female,,Bhopal,2024-08-28,2025-02-04,,,jennifer06@hotmail.com,643.051.5074x8999,Canada
CUST0843,Jamie Zavala,Other,50,,2024-05-28,2025-07-31,₹13208,5.0,mphillips@charles.com,+1-424-678-2491x1796,UK
CUST0844,Katie Hernandez,Other,54,Delhi,2021-07-30,2024-05-23,36809,1.0,jacob85@hotmail.com,6013873214,
CUST0845,Jeffrey Dickerson,,Age is 22 years,Mumbai,2023-07-13,,47853,5.0,wrong_email.com,001-813-007-5716x892,USA
CUST0846,Megan Tran,Other,57 yrs,Mumbai,2025-01-02,2024-08-29,₹29371,2.0,fpayne@moore.net,989.565.0288,India
CUST0847,Melissa Robinson,Male,,Indore,2022-08-17,2025-12-06,,3.0,wrong_email.com,+1-360-539-5001x41433,India
CUST0848,Jennifer Parker,Female,51,Chennai,2024-05-05,2024-09-11,,3.0,wrong_email.com,001-940-548-2039x299,USA
CUST0849,Joshua Ortiz,Male,Age is 51 years,,2025-08-31,2025-12-20,33192,3.0,rfisher@yahoo.com,(278)688-8659x05498,
CUST0850,Benjamin Rowland,Other,24,Delhi,2021-12-08,2025-07-30,24902,,wrong_email.com,12345,UK
CUST0851,Michelle Vasquez MD,Other,Age is 47 years,Mumbai,2025-03-05,,₹44163,4.0,sydney76@yahoo.com,001-164-608-7626x260,Canada
CUST0852,,Male,48 yrs,Chennai,2021-12-28,2025-11-03,19182,5.0,veronica12@woodard.org,248-406-2678,USA
CUST0853,Courtney Carter,Other,28,Bhopal,2023-07-10,2024-07-26,₹44117,,davislisa@hotmail.com,+1-591-417-2516,Canada
CUST0854,Amy Campbell,Male,Age is 30 years,Indore,2022-07-21,2024-07-10,,4.0,alan92@burke.net,768-621-2075x4496,Canada
CUST0855,Ian Davis,Male,Age is 35 years,Bhopal,2022-06-16,,₹2822,2.0,ssmith@yahoo.com,12345,India
CUST0856,Victor Martin,Other,57,,2021-11-28,2026-01-12,₹46402,3.0,gary87@gmail.com,(242)139-0334x72382,Canada
CUST0857,Randall Gordon,Female,21,Mumbai,2025-10-18,2026-02-20,₹13354,2.0,thompsonleonard@yahoo.com,001-395-817-3163,USA
CUST0858,Karina Williams,,21,Mumbai,2024-04-18,2025-10-26,5589,4.0,bowenbrian@cervantes.net,001-067-489-3526x86671,India
CUST0859,Jessica Rodriguez,,60,Delhi,2024-12-01,,,,wrong_email.com,000.073.6690x49364,
CUST0860,Timothy Chavez,Female,,Pune,2023-03-27,2025-01-11,₹1442,4.0,michael47@snyder.org,001-265-533-2931x0761,
CUST0861,Steven Johnson,,35,,2021-10-25,2025-03-28,,,michelle80@hotmail.com,+1-050-237-5442x668,USA
CUST0862,Mary Boyd,Female,,Delhi,2024-04-28,2024-12-06,,,coxsamantha@yahoo.com,(850)264-6528x0992,
CUST0863,Edward Black,,28,,2022-02-02,2026-04-30,,1.0,gravespaul@morton-ross.org,540-622-7740x9211,UK
CUST0864,Laura Goodman,,,Delhi,2024-02-09,2025-03-21,,5.0,laurenbush@hotmail.com,+1-418-112-7417x8596,Canada
CUST0865,,,19,,2023-04-15,2025-10-31,22539,5.0,jennifersweeney@sheppard-rodriguez.info,(544)897-3100,UK
CUST0866,Shelby Ayers,Other,47 yrs,,2022-05-19,,₹37250,,leeperez@hudson.com,0165352814,Canada
CUST0867,Donald Jenkins,Male,Age is 54 years,Delhi,2024-07-29,2025-05-16,₹2252,,ddavila@yahoo.com,(730)708-8341x874,UK
CUST0868,Michael Gates,Other,57,Mumbai,2026-01-27,2024-07-29,28364,3.0,cclarke@hotmail.com,001-133-065-7713x000,
CUST0869,Angela Bailey,Female,21 yrs,Pune,2024-12-09,,21126,4.0,harrisonrobert@underwood.org,(876)752-5779x8389,UK
CUST0870,Deborah Matthews,Male,Age is 56 years,Chennai,2022-08-27,2025-02-25,,,gthomas@anderson.com,3605583322,India
CUST0871,Roberta Mccall,Male,,Chennai,2025-03-16,2025-10-11,43743,4.0,wrong_email.com,001-322-911-8038x3948,USA
CUST0872,Brittany Herrera,Male,,,2023-08-12,2025-07-25,₹38898,1.0,jamesbarnes@hanson-richards.com,+1-334-572-7592x4124,
CUST0873,James Brown,Female,41 yrs,Mumbai,2022-08-10,2026-02-28,₹39398,2.0,buchananjonathan@gmail.com,12345,UK
CUST0874,Joshua Edwards,Female,Age is 56 years,Chennai,2025-05-15,2026-01-16,₹13218,,susanevans@hotmail.com,987-870-8703x5060,India
CUST0875,,,20 yrs,Delhi,2021-06-21,2024-08-16,,2.0,grahamangela@roberson.com,+1-763-519-7909x60143,USA
CUST0876,Rachel Donaldson,,22,Bhopal,2022-02-26,2026-03-13,9486,3.0,wguerra@yahoo.com,250.396.3226,India
CUST0877,Megan Simmons,,Age is 54 years,Bhopal,2023-05-05,2025-10-04,,2.0,coltonprice@yahoo.com,001-108-189-7765,UK
CUST0878,Lisa Mitchell,Other,22 yrs,Mumbai,2024-11-15,2024-07-01,,2.0,stephenfleming@robinson.com,+1-601-473-1359x76664,UK
CUST0879,Tyler Kelley,Female,20,Delhi,2023-08-10,2026-01-02,34651,,david29@davis.org,7780313362,Canada
CUST0880,Daniel Carey,Other,,Indore,2022-05-18,2025-09-04,₹32687,1.0,nbates@french.com,001-418-299-6131x8942,Canada
CUST0881,Bryan Baird,Other,51,Delhi,2025-02-05,2025-08-28,36910,1.0,yarmstrong@yahoo.com,582-451-4179,India
CUST0882,Brad Roberts,Male,Age is 58 years,Pune,2023-12-08,2024-12-16,,1.0,umatthews@hotmail.com,715.512.1019,UK
CUST0883,Jose Morales,Male,,Mumbai,2025-07-17,2025-08-22,17492,5.0,thomassilva@harmon.net,+1-140-429-2402,
CUST0884,Krystal Sims,Other,36,Mumbai,2022-04-10,,37990,3.0,wrong_email.com,12345,
CUST0885,Latoya Blankenship,,Age is 45 years,Pune,2024-06-29,2024-10-23,₹7394,3.0,wrong_email.com,+1-699-809-5513x8757,UK
CUST0886,Heather Harvey,Female,,Mumbai,2022-08-19,2025-03-09,,2.0,brandonsanders@hotmail.com,+1-871-220-2984,India
CUST0887,Christopher Pacheco,Female,46 yrs,Pune,2022-12-22,2025-08-15,4029,3.0,shannon77@hotmail.com,001-160-621-4804x657,Canada
CUST0888,Billy Pena,,,,2024-08-03,2026-04-14,₹41034,3.0,wrong_email.com,001-904-150-5085x423,Canada
CUST0889,Dawn Castaneda,,Age is 25 years,Bhopal,2023-04-05,2024-11-09,₹42296,1.0,ysimmons@wilson.com,089-038-7444,Canada
CUST0890,Karen Kelly,Female,,Mumbai,2023-10-06,2025-10-22,₹27284,1.0,ronaldturner@gmail.com,(319)962-9522x4372,India
CUST0891,Hannah Jones,,Age is 30 years,Pune,2021-12-24,,,1.0,ijones@jenkins-saunders.com,+1-160-837-7168x575,
CUST0892,David Smith,Other,Age is 23 years,Pune,2022-08-08,,49544,,mcdonaldmelissa@mullen-franklin.info,001-601-140-4111,
CUST0893,Amber Fields,,54,,2021-08-20,2025-10-12,48942,,robertkemp@oconnell-williams.com,001-916-701-7647x16057,Canada
CUST0894,Christie Hill,,Age is 27 years,Bhopal,2025-03-07,,,,campbelltyler@watts.info,(508)026-4159,India
CUST0895,Mackenzie Peters,,19,Delhi,2022-06-23,2024-12-30,13688,5.0,wrong_email.com,8580693162,India
CUST0896,Kyle Stevens,Male,,Pune,2023-12-25,2026-04-03,5963,2.0,thompsonwilliam@barnes-vance.info,(269)409-7585x8291,UK
CUST0897,,Other,Age is 48 years,Delhi,2024-03-15,2025-04-12,,5.0,ojackson@moore.com,(706)940-1387x282,USA
CUST0898,Jay Wilson,Other,37,Pune,2023-11-13,2025-07-17,₹10183,1.0,stokesrandall@gmail.com,001-979-055-3111x6651,Canada
CUST0899,Taylor Jackson,Male,43 yrs,Mumbai,2025-01-15,,₹27708,,cassie93@mendoza-davis.net,12345,
CUST0900,Joshua Molina,Other,Age is 24 years,Chennai,2022-06-24,2026-03-17,,4.0,riddlebruce@gmail.com,+1-613-992-8246x947,
CUST0901,Nathan Haas,Male,49,Bhopal,2025-03-11,2026-04-05,,,wrong_email.com,(014)657-8654x9081,
CUST0902,April Thomas,,51 yrs,,2022-01-28,2024-10-02,₹12094,4.0,barrymoreno@cervantes.biz,12345,USA
CUST0903,Dakota Spence,Female,51,Delhi,2024-09-03,2025-02-08,₹29817,1.0,morganlynch@gallegos.com,001-730-111-2004x1180,India
CUST0904,James Francis,Male,,,2022-12-02,2024-08-22,₹8069,3.0,wrong_email.com,+1-272-064-0607x4174,India
CUST0905,Mr. Brian Rose DDS,,27,,2022-06-13,2025-03-29,13263,4.0,jeffrey82@williams-arellano.com,5938054836,UK
CUST0906,Erica Strong,Other,Age is 53 years,Chennai,2024-06-16,2024-10-19,,,wrong_email.com,+1-244-720-1764x8459,India
CUST0907,Stephen Jackson,,38,Delhi,2025-05-24,2026-04-02,₹47823,4.0,wrong_email.com,(456)991-9503x19271,
CUST0908,Amanda Clayton,Other,Age is 46 years,Delhi,2024-05-15,2024-06-02,,5.0,pamelajohnson@gmail.com,12345,USA
CUST0909,Sandra Sanchez,Female,38,Delhi,2021-11-22,2025-11-22,20104,4.0,stewartmatthew@johnson.biz,(392)378-4484x52650,UK
CUST0910,Donna Burke,Female,,,2026-02-16,,,1.0,wrong_email.com,(413)886-5131x87811,Canada
CUST0911,Tammy Silva,Male,,Mumbai,2021-11-27,2025-05-28,8846,1.0,ewilliams@wells-hall.com,(934)977-0944x1730,USA
CUST0912,Yolanda Rogers,,,Indore,2024-08-08,2024-10-24,,,wrong_email.com,239-135-0318x95638,USA
CUST0913,Danielle Liu,Other,Age is 18 years,Chennai,2021-11-06,2024-08-21,₹12246,1.0,nina80@yahoo.com,763.871.8176x599,USA
CUST0914,Joseph Kim,Male,,Chennai,2021-12-02,2025-11-17,₹33476,1.0,marissagolden@yahoo.com,788.787.8319,India
CUST0915,Mary Davis,,21 yrs,Bhopal,2024-06-20,2025-10-06,4023,5.0,christopherstrickland@gmail.com,544-239-9890,Canada
CUST0916,Michael Palmer,Male,46,,2021-12-24,2025-04-27,₹49897,3.0,dodsonvalerie@johnson-henderson.com,12345,Canada
CUST0917,Matthew Carter,Other,Age is 39 years,Pune,2023-11-12,2025-05-01,37025,1.0,lunasheryl@wise.com,059.944.1505x82854,India
CUST0918,Scott Smith,Female,35,Bhopal,2022-05-25,2025-04-30,27899,5.0,cheryl49@hotmail.com,12345,UK
CUST0919,Joshua Barnes,Other,51,Bhopal,2022-05-27,2025-11-09,₹14590,5.0,diana11@yahoo.com,498-058-4277x51360,
CUST0920,Julie Rose,Other,,Pune,2023-09-15,2025-02-01,,1.0,carlasmith@taylor.com,001-586-826-8281x396,UK
CUST0921,Heidi Collins,,46,Chennai,2025-10-07,2025-07-11,,1.0,richard70@yahoo.com,(056)849-7462x2150,Canada
CUST0922,Melissa Jennings,Male,37 yrs,,2021-10-08,2026-02-15,,4.0,wrong_email.com,+1-369-875-4544x07419,USA
CUST0923,Betty Blanchard,Female,25,,2022-07-22,2024-06-24,37770,5.0,stevenssandra@moss-nguyen.com,12345,UK
CUST0924,Casey Gonzalez,Female,38,Delhi,2022-04-11,2025-08-06,28549,5.0,hughesdaniel@casey-cook.com,030.561.3562,
CUST0925,Natalie Orozco MD,Male,54,Chennai,2024-09-23,2025-07-21,18026,3.0,karen32@farrell.com,705-493-2649x1628,UK
CUST0926,Susan Thornton,Male,58,Pune,2021-10-04,2024-11-18,,,ejohnson@yahoo.com,200-366-7731x5253,
CUST0927,Rachel Francis,Other,Age is 49 years,Delhi,2024-09-09,2024-08-05,,2.0,cody77@gmail.com,+1-726-920-0727x09355,USA
CUST0928,Jeffrey Waters,Female,36,Bhopal,2024-01-29,2025-05-16,,3.0,wrong_email.com,520-647-3827,USA
CUST0929,Michael Webb,Male,58 yrs,,2024-04-21,2024-10-26,34624,2.0,parsonsalicia@ward.com,001-600-505-9696x8666,UK
CUST0930,Cheyenne Bryant,Female,42 yrs,Indore,2024-02-25,2026-02-18,₹29372,,jessica27@yahoo.com,259.107.2211,Canada
CUST0931,Pamela Wilson,Male,59 yrs,,2025-02-04,2025-05-16,36900,5.0,franceshebert@yahoo.com,(237)848-6098x63431,UK
CUST0932,Lauren Torres,Male,Age is 20 years,Bhopal,2024-03-05,2024-06-07,₹30543,5.0,troy01@gmail.com,115.364.5047x28492,India
CUST0933,,,Age is 45 years,Delhi,2024-02-29,2024-12-27,₹6673,2.0,vdawson@yahoo.com,+1-313-208-4072,Canada
CUST0934,Brenda Salinas DDS,Male,,Indore,2021-10-31,2024-12-11,,5.0,wrong_email.com,001-882-284-7715x914,USA
CUST0935,John Dixon,Male,42,Mumbai,2026-05-04,2025-12-09,15454,,wrong_email.com,321.877.0210x135,UK
CUST0936,Jessica Wolf,Other,,Mumbai,2021-11-24,2025-05-01,₹2077,,kimberly69@yahoo.com,+1-965-619-3046x047,USA
CUST0937,Elaine Castro,,33 yrs,Indore,2021-12-01,,₹21360,1.0,wmyers@rhodes.com,001-532-537-8983,
CUST0938,David Mclaughlin,Male,46 yrs,Pune,2022-11-19,2024-11-04,,3.0,hollysalazar@yahoo.com,131-295-4095,UK
CUST0939,Angel Fisher,Female,Age is 25 years,Chennai,2025-12-11,2024-08-07,₹1338,4.0,jordan64@lopez.com,001-172-279-7542x063,USA
CUST0940,Shannon Novak,Male,40 yrs,Mumbai,2021-09-16,2024-08-23,,4.0,kwilson@munoz.com,001-394-724-7572x8096,Canada
CUST0941,Virginia Gilbert,Female,37,Bhopal,2021-05-25,2026-02-21,40334,5.0,smithpeter@gmail.com,001-595-420-7633x080,USA
CUST0942,Lisa Rosario,Other,Age is 56 years,Mumbai,2024-10-14,2024-09-22,,,wallacericky@hotmail.com,(367)417-5908x24577,UK
CUST0943,Jesse Carney,Male,,Chennai,2026-01-29,2025-11-19,,5.0,katie91@gmail.com,387-061-3979x072,UK
CUST0944,Kevin Duffy,Female,,Chennai,2025-03-24,2025-11-06,₹27548,4.0,juliegarcia@soto.com,977.635.8594x31309,
CUST0945,Amy Lewis,,31 yrs,Delhi,2023-07-05,2024-07-02,,4.0,goodjohn@sims.com,(053)109-7819x07641,India
CUST0946,Robert Cain,,Age is 32 years,Delhi,2022-03-07,2024-11-30,28483,4.0,wrong_email.com,823-132-5536,UK
CUST0947,Jennifer Barry,Other,20,Mumbai,2025-03-16,2024-06-14,₹23787,5.0,mherrera@small.com,+1-570-383-2462x940,USA
CUST0948,Kristen Neal,,,Delhi,2022-05-24,2025-03-06,,4.0,wrong_email.com,457-650-3224x92418,India
CUST0949,Ryan Fernandez,Male,Age is 34 years,Indore,2025-10-09,2025-02-01,,1.0,ubrown@hotmail.com,+1-354-063-8002x759,Canada
CUST0950,Deanna Hunt,Male,,Pune,2025-10-23,2024-12-03,,4.0,brandonwhite@hotmail.com,050-450-4267,
CUST0951,Mary Simpson,Female,28 yrs,Mumbai,2022-07-17,2025-03-29,₹38046,4.0,deckerricky@yahoo.com,(231)319-5233,
CUST0952,Kelly Stevens,Other,,Bhopal,2024-10-02,2025-12-30,₹7707,3.0,robertgolden@yahoo.com,3462625129,India
CUST0953,Marcus Williams,,Age is 25 years,Bhopal,2022-09-21,2024-05-09,,5.0,ijohnson@fisher-thompson.org,+1-470-167-6122x532,Canada
CUST0954,Wesley Harris,Male,47 yrs,Pune,2023-11-06,2024-08-23,₹15174,1.0,kwheeler@hotmail.com,(246)103-2822,Canada
CUST0955,Teresa Velazquez,Other,,Chennai,2022-02-02,2025-10-11,16434,,angelaroy@yahoo.com,234.687.0957,USA
CUST0956,Laura Hurst,,43,Pune,2023-12-28,2024-10-07,48634,4.0,george37@hester-jackson.com,001-946-556-1259x665,Canada
CUST0957,Lynn Smith,Other,,,2025-04-22,2024-06-30,,3.0,hollyfranklin@dunn.com,+1-017-259-4119x0639,USA
CUST0958,Jose Kelly,Male,Age is 58 years,,2024-12-10,2026-03-18,35460,1.0,edwardsjessica@schwartz.com,001-826-319-5299x048,USA
CUST0959,Sarah Rojas,Female,,,2023-11-30,2025-04-15,,,rnorman@garza.com,826.864.4361x90873,UK
CUST0960,Dr. Sheryl Larson,Male,,Delhi,2025-04-26,2025-09-10,38706,2.0,cynthia80@stewart.com,1840479063,USA
CUST0961,Vincent Mitchell,Other,45,Pune,2024-09-12,2025-10-16,29462,,glenda32@peterson.com,6675905090,
CUST0962,Mariah Fowler,Male,,Mumbai,2023-02-02,2025-10-09,₹36356,1.0,ksaunders@gmail.com,+1-895-990-6574,Canada
CUST0963,Teresa Harrington,Female,,Pune,2025-10-10,2025-05-22,,1.0,wrong_email.com,311-599-5825,Canada
CUST0964,Tiffany Price,,36,,2021-10-29,2024-10-12,₹19457,,jesus44@gmail.com,+1-627-447-6147x8189,Canada
CUST0965,Ricky Martinez MD,Female,Age is 27 years,Bhopal,2022-07-11,2025-05-21,₹27776,3.0,ericataylor@cole-hernandez.com,(222)538-5352,
CUST0966,Christopher Smith,Male,57,Mumbai,2023-07-30,2024-09-25,₹48770,,sparksmichael@martin.com,742-998-0302x0198,India
CUST0967,Susan Hernandez,,43 yrs,Mumbai,2026-01-20,2025-10-17,49207,1.0,crawfordkaren@sutton.com,+1-397-265-8057x834,Canada
CUST0968,Rebecca Vazquez,Male,,Mumbai,2024-04-19,,₹37409,1.0,lorraineortiz@hotmail.com,+1-339-427-5668x26256,Canada
CUST0969,Elizabeth Lucas,Other,,,2026-03-06,2024-09-14,23464,5.0,donna91@west-arroyo.com,(140)874-4832x156,India
CUST0970,Sara Gonzalez,Other,51 yrs,Mumbai,2022-08-13,2024-09-23,,5.0,campbellelizabeth@hotmail.com,(469)726-7343,USA
CUST0971,Yvette Chavez,Other,,Pune,2024-06-26,2025-04-25,12085,,lisa94@yahoo.com,7015408378,USA
CUST0972,Melissa Powell,Male,23,,2023-06-29,2024-08-04,18158,4.0,ephillips@yahoo.com,001-302-331-6099x84622,UK
CUST0973,Michele Rivera,Other,31 yrs,Pune,2023-04-21,2024-06-18,33548,3.0,johnathan77@kaufman.com,(322)627-7259x217,
CUST0974,Eric Vargas,Other,Age is 56 years,Mumbai,2024-12-24,2025-01-10,,5.0,samanthablanchard@gmail.com,001-558-684-2963x3480,India
CUST0975,Nicole Boyd,Other,20 yrs,Chennai,2024-06-05,2026-04-09,,,wrong_email.com,593.478.4407x4165,USA
CUST0976,Norma Conner,Male,25 yrs,Indore,2025-04-20,,,1.0,hurleyjennifer@hotmail.com,001-713-087-6943x211,India
CUST0977,Julia Edwards,Female,Age is 26 years,Pune,2021-07-27,2024-11-19,43486,1.0,david09@hotmail.com,715.087.4828x2921,India
CUST0978,Tara Rasmussen,Other,,Delhi,2026-02-13,,,2.0,gatkins@yahoo.com,268.200.6454x58377,UK
CUST0979,Scott Long,,37 yrs,Bhopal,2023-12-25,2025-11-01,₹49459,2.0,wrong_email.com,+1-209-770-1496x39976,India
CUST0980,Emily Horton,Female,29,Indore,2026-03-07,2024-09-05,₹26757,4.0,wrong_email.com,+1-380-840-8739x573,USA
CUST0981,Dawn Bennett,Male,Age is 38 years,Indore,2022-04-14,2025-04-06,₹21351,,wrong_email.com,(058)733-5497,Canada
CUST0982,Samantha Blake,,,,2025-01-18,2025-03-17,,4.0,kellersteven@mosley-williams.com,172-553-1655x572,USA
CUST0983,Karen Roach,Other,,Delhi,2024-06-02,2025-03-25,,,samuelmolina@berry.com,640-045-3010,USA
CUST0984,Emily Robinson,Male,37,Pune,2023-01-09,2025-05-15,,3.0,ebrewer@graves-johnson.biz,001-491-683-9861x2614,UK
CUST0985,Elizabeth Mcbride,Female,30,Delhi,2022-03-16,2025-10-28,₹37615,4.0,lindasantana@gmail.com,12345,India
CUST0986,Stacey Kennedy,Female,53 yrs,Delhi,2023-05-07,2024-08-01,3738,3.0,christine42@delgado-gonzales.biz,001-586-476-2271,USA
CUST0987,Jacqueline Chambers,,Age is 58 years,Indore,2023-01-28,2025-07-10,2461,5.0,hughesgabriela@hotmail.com,(392)810-3750,Canada
CUST0988,Jose Turner,Female,Age is 29 years,Chennai,2022-05-30,2024-07-21,25675,4.0,mgomez@gmail.com,9925953417,USA
CUST0989,Lorraine Waller,Male,27 yrs,Pune,2023-04-30,2025-09-19,,3.0,petersonjesse@yahoo.com,469.268.7162x625,
CUST0990,Kristin Juarez,Male,Age is 42 years,,2021-09-13,2025-04-24,17436,5.0,jennifergarcia@yahoo.com,968-878-1078,
CUST0991,Tony Williams,,39,Pune,2024-03-27,2025-09-27,,3.0,livingstonanthony@johnston.com,(058)958-6662x47646,
CUST0992,Cindy Price,,Age is 60 years,Indore,2022-08-27,2025-09-04,1240,,richadam@martinez.com,001-304-853-0182x1757,USA
CUST0993,Wendy Martin,,,Mumbai,2021-11-16,2024-06-04,₹26598,4.0,nflynn@martinez.com,242.790.6078x390,Canada
CUST0994,Anthony Perez,Female,Age is 23 years,Pune,2024-09-15,2026-03-01,25112,5.0,julie00@rice.com,6292385048,UK
CUST0995,Tammy Schmidt,Female,28,Pune,2024-09-14,2026-04-27,,1.0,wrong_email.com,+1-553-821-8751x793,USA
CUST0996,Ryan Fox,Female,57,,2024-09-10,2024-09-18,34413,1.0,marquezandrew@wang-king.com,942-513-9696,USA
CUST0997,Victoria Jones,,,Pune,2025-02-07,2024-07-28,₹49247,5.0,welchanthony@gmail.com,914-950-1033x3539,USA
CUST0998,Dawn Adkins,,Age is 22 years,Indore,2024-04-12,2025-09-15,,5.0,marquezross@johnson.com,(145)156-7552,USA
CUST0999,,,Age is 47 years,Mumbai,2021-11-18,,48567,,twarren@vasquez.com,576-510-7252,India
CUST1000,Laura Moore,,39 yrs,Indore,2022-01-11,2025-04-25,,3.0,turnerchristopher@sanchez.info,(762)959-2129x0352,UK
CUST0001,Luke Hanson,,28,Chennai,2023-11-11,2026-02-21,₹11040,1.0,kevinfisher@hotmail.com,316.314.2031,
CUST0002,Lisa Costa,Other,,Pune,2026-04-06,2026-04-18,₹15142,1.0,davidrobinson@kelly-crawford.net,(600)176-5674x84235,USA
CUST0003,Mr. Kevin Gamble,Female,33 yrs,,2021-08-26,2026-04-18,,,wrong_email.com,+1-322-053-8016x2164,India
CUST0004,Jennifer Santos,,60 yrs,,2025-04-01,2025-12-18,26072,5.0,wrong_email.com,260.082.5758x91945,Canada
CUST0005,,,Age is 45 years,,2024-09-08,2025-10-02,,5.0,sancheztina@brooks.com,+1-609-632-0152,UK
CUST0006,Randall Martin,,38 yrs,Indore,2022-03-06,2025-08-08,₹26343,4.0,watsonkyle@hotmail.com,12345,UK
CUST0007,Samuel Webster,Male,,Delhi,2025-08-03,2025-11-16,,1.0,smithmichael@gmail.com,(385)871-3226,Canada
CUST0008,Gregory Walsh,Female,,Bhopal,2022-08-13,2025-08-31,,3.0,lewisstephanie@benton.com,001-512-613-0648x4886,India
CUST0009,Ronald Mullen,Other,,Mumbai,2022-06-02,2025-07-01,,5.0,laurie10@gmail.com,917-650-9689,USA
