,Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
778,CUST0779,Katherine Russell,Female,38,Delhi,2021-07-27,2026-03-14,14607,5.0,dbrown@hotmail.com,12345,Canada
779,CUST0780,Erin Sanders,Female,38,Pune,2021-10-29,2024-06-01,29967,1.0,christina76@gregory.com,+1-157-851-3896x49217,India
780,CUST0781,Andrew Sandoval,Female,54,Bhopal,2023-10-02,2024-06-01,8515,1.0,carrierobinson@hotmail.com,001-449-144-5602x517,UK
781,CUST0782,Paul Reyes,Female,32,Delhi,2026-01-29,2025-07-22,36835,4.0,uharris@fox.com,(753)822-6017x2780,Canada
782,CUST0783,Andrea Jones,Male,38,Indore,2024-03-19,2024-11-19,18540,2.0,bsmith@glass-vega.net,001.503.2747x952,USA
783,CUST0784,Andrea Burke,Female,32,Indore,2021-05-18,2025-05-23,24248,3.0,fsimpson@hotmail.com,816.020.9424x87151,Canada
784,CUST0785,Natalie Gill,Male,38,Pune,2024-06-05,2025-12-06,24248,2.0,taylorjennifer@johnson-brown.org,+1-139-862-3716x757,Canada
785,CUST0786,Emily Acevedo,Other,52,Indore,2026-05-02,2024-11-23,17457,4.0,suemartinez@gmail.com,333-429-9126x22864,USA
786,CUST0787,Andrea Jones,Female,18,Bhopal,2025-06-18,2024-12-10,40353,4.0,parkeramanda@gmail.com,+1-831-680-8492x5305,USA
787,CUST0788,Rebecca Butler,Male,36,Delhi,2025-04-27,2025-10-22,23206,3.0,amber42@cole.info,0835298599,USA
788,CUST0789,Andrea Jones,Male,38,Mumbai,2024-01-07,2026-05-06,1440,1.0,harriserin@velazquez-garcia.net,(965)242-9557,India
789,CUST0790,Christopher Howard,Female,52,Pune,2022-05-08,2025-09-04,24248,3.0,morgandonaldson@flynn-moreno.com,+1-150-229-6237x306,Canada
790,CUST0791,Dawn Davis,Other,20,Indore,2024-10-02,2025-05-06,24248,3.0,danielsleslie@berry-oliver.com,(173)280-3961x55243,USA
791,CUST0792,Carla Harding,Other,42,Pune,2025-01-06,2025-05-18,22426,2.0,zimmermanjoseph@yahoo.com,12345,USA
792,CUST0793,Tracey Jordan,Female,38,Indore,2023-12-24,2026-04-22,46304,1.0,christinetorres@holmes.com,8646323059,USA
793,CUST0794,Nicholas Huffman,Female,42,Pune,2021-05-24,2025-08-23,24248,4.0,justin99@taylor-ellis.com,(994)434-6660,India
794,CUST0795,Kathleen Wang,Male,60,Mumbai,2025-03-19,2025-04-10,4129,3.0,toddmelanie@yahoo.com,210.381.5380x39599,Canada
795,CUST0796,Michael Snyder,Male,43,Indore,2023-08-03,2025-04-10,43420,2.0,richardbrown@hotmail.com,264.695.5086,India
796,CUST0797,Thomas Clarke,Female,38,Pune,2022-08-15,2024-10-31,23595,5.0,wrong_email.com,12345,USA
797,CUST0798,Kimberly Brady,Female,24,Mumbai,2023-07-29,2024-11-13,24069,1.0,jonesbryan@hotmail.com,(650)373-7452,India
798,CUST0799,Marilyn Sullivan,Female,33,Chennai,2025-10-24,2025-01-28,43209,5.0,thompsonemily@hotmail.com,280-242-4010x1087,USA
799,CUST0800,Mary Marshall,Male,38,Chennai,2022-07-14,2025-10-05,42341,2.0,wrong_email.com,+1-800-493-5043x37045,UK
800,CUST0801,Andrea Jones,Female,37,Bhopal,2022-06-01,2024-05-20,1123,3.0,mendozarichard@hernandez-smith.com,+1-566-904-4105x171,USA
801,CUST0802,Sean Ponce,Male,43,Delhi,2024-01-11,2025-01-23,5731,5.0,anthonyray@garcia.biz,12345,India
802,CUST0803,Whitney Welch,Female,38,Mumbai,2023-04-12,2024-07-24,24248,5.0,mgordon@gmail.com,(350)285-9955x1684,India
803,CUST0804,Virginia Hernandez,Female,29,Indore,2024-05-05,2024-09-08,24248,1.0,ewalker@collins-smith.com,(386)156-1247,Canada
804,CUST0805,Catherine Dyer,Male,38,Delhi,2024-11-02,2025-08-25,19477,2.0,khendricks@garrett.org,435.722.4364,UK
805,CUST0806,Cynthia Merritt,Female,51,Indore,2026-05-03,2025-08-25,24248,2.0,joelcurry@hotmail.com,674.991.5435x7096,USA
806,CUST0807,Javier Carson,Other,32,Bhopal,2025-12-22,2025-07-15,37535,4.0,wrong_email.com,001-614-270-5011x6891,USA
807,CUST0808,David Chandler,Other,38,Bhopal,2023-06-08,2026-05-05,24248,4.0,ygross@hotmail.com,958.972.2107x420,Canada
808,CUST0809,Alexander Jackson,Other,38,Pune,2024-12-11,2024-12-24,24248,3.0,christopherrichardson@gmail.com,+1-177-444-8068,Canada
809,CUST0810,Timothy Gilbert,Other,41,Pune,2024-07-22,2025-03-07,24248,5.0,ydelacruz@kelley-castaneda.com,617.968.3211x160,Canada
810,CUST0811,Richard Miller,Other,38,Pune,2025-08-07,2026-02-01,24248,5.0,megan83@hotmail.com,(206)955-2302x99891,Canada
811,CUST0812,Christine Dillon,Female,38,Delhi,2024-02-11,2026-02-01,16422,5.0,wrong_email.com,689.985.7769x86489,UK
812,CUST0813,Jonathan Ramirez,Female,57,Chennai,2022-07-08,2024-12-13,43303,3.0,karinabartlett@aguilar.com,(215)966-4435,Canada
813,CUST0814,Karen Cruz,Male,38,Pune,2023-08-03,2025-10-20,24248,4.0,charlesmorse@oliver.com,+1-843-395-5215,Canada
814,CUST0815,Curtis Hinton,Male,38,Chennai,2022-08-26,2025-09-24,23292,5.0,larry37@cunningham.info,+1-949-433-7582x59024,Canada
815,CUST0816,Rodney Chavez,Other,44,Indore,2025-03-18,2025-04-17,11554,2.0,stephensonchristopher@yahoo.com,944.055.2534x91330,USA
816,CUST0817,David Cook,Male,54,Mumbai,2024-05-04,2025-04-09,10638,3.0,jwillis@alexander-phillips.com,012.531.0208x2624,Canada
817,CUST0818,Heather Taylor,Female,21,Indore,2023-02-18,2024-09-30,15332,1.0,stephensweeney@quinn.info,414-127-4389x211,Canada
818,CUST0819,Sara Wade,Other,20,Indore,2025-04-20,2026-03-14,16818,3.0,chungmary@hotmail.com,556.297.2726,India
819,CUST0820,Michele Thomas,Female,47,Delhi,2021-07-18,2026-01-02,24248,3.0,woodashley@kelly.net,472-070-2586x665,India
820,CUST0821,Andrea Atkinson,Female,35,Bhopal,2026-05-03,2025-01-06,1114,3.0,vblanchard@gmail.com,0856454029,USA
821,CUST0822,Susan Anderson,Female,38,Chennai,2025-01-06,2025-06-26,24248,5.0,joshua87@hotmail.com,217.333.9190x018,India
822,CUST0823,Elijah Sanders,Other,52,Pune,2023-10-31,2025-12-04,46186,4.0,zallen@hotmail.com,073-822-2123,UK
823,CUST0824,Julie Thompson,Male,39,Delhi,2021-06-15,2025-01-16,37554,4.0,qdurham@hotmail.com,334-900-5658x2499,Canada
824,CUST0825,Laurie Johnson,Other,47,Indore,2025-06-20,2026-04-19,3819,3.0,kristinascott@taylor-jones.com,+1-848-018-0970x1038,USA
825,CUST0826,Joshua Torres,Other,27,Pune,2024-03-16,2026-04-19,24876,2.0,shawn97@morris.biz,001-135-950-3141x6908,UK
826,CUST0827,Teresa Martinez,Female,50,Chennai,2025-01-19,2026-01-05,8759,4.0,jeffrey86@gmail.com,695-148-4278x47768,UK
827,CUST0828,Brian Wiley,Male,38,Indore,2021-06-26,2025-05-31,10153,1.0,davilaconnie@long-perry.com,554-852-9028x331,Canada
828,CUST0829,Jessica Alvarez DDS,Other,38,Mumbai,2024-05-14,2024-08-25,8940,3.0,stephendavies@davis-glenn.com,(165)277-3482x50034,Canada
829,CUST0830,Justin Robinson,Other,47,Mumbai,2026-02-17,2024-08-03,18647,3.0,bradleyparker@yahoo.com,(159)921-8883x23786,India
830,CUST0831,Jennifer Underwood,Female,38,Mumbai,2021-09-10,2024-12-20,9968,2.0,guerrerojamie@johnson.com,329-754-0391,Canada
831,CUST0832,Gary Perez,Male,38,Pune,2023-10-22,2025-07-08,24248,3.0,hnorman@yahoo.com,001-720-357-3959x0776,USA
832,CUST0833,Alexandria Mcgee,Other,38,Indore,2022-06-18,2026-03-30,24511,3.0,schultzvalerie@gmail.com,001-121-818-7404x17839,Canada
833,CUST0834,Lindsay Murray,Female,38,Bhopal,2022-07-15,2026-04-16,24248,2.0,wrong_email.com,665.563.3250x7519,UK
834,CUST0835,Krista Oneill,Female,49,Pune,2024-12-19,2026-04-04,46798,2.0,cardenasmichael@miller.org,838-730-1065x914,India
835,CUST0836,Sean Castillo,Other,38,Pune,2023-09-06,2026-04-02,24248,4.0,douglas33@yahoo.com,001-410-097-7829x888,Canada
836,CUST0837,Alicia Frank,Female,25,Pune,2024-03-25,2025-07-21,24248,2.0,margaret37@hotmail.com,(561)384-6016x272,Canada
837,CUST0838,Katherine Rice,Male,42,Mumbai,2025-06-30,2024-11-06,24248,2.0,travischoi@yahoo.com,(433)070-0690x01324,USA
838,CUST0839,Teresa Miller,Female,22,Mumbai,2024-10-04,2024-11-08,27325,3.0,wmartin@gmail.com,12345,India
839,CUST0840,Michelle Lewis,Female,38,Mumbai,2021-12-28,2024-11-08,48288,4.0,blake44@williams-copeland.com,170-787-4787,UK
840,CUST0841,Andrea Jones,Female,34,Pune,2022-08-02,2025-04-11,24248,3.0,meadowsmary@yahoo.com,871-910-1839x855,Canada
841,CUST0842,Shannon Barnes,Female,38,Bhopal,2024-08-28,2025-02-04,24248,3.0,jennifer06@hotmail.com,643.051.5074x8999,Canada
842,CUST0843,Jamie Zavala,Other,50,Pune,2024-05-28,2025-07-31,13208,5.0,mphillips@charles.com,+1-424-678-2491x1796,UK
843,CUST0844,Katie Hernandez,Other,54,Delhi,2021-07-30,2024-05-23,36809,1.0,jacob85@hotmail.com,6013873214,Canada
844,CUST0845,Jeffrey Dickerson,Female,22,Mumbai,2023-07-13,2024-05-23,47853,5.0,wrong_email.com,001-813-007-5716x892,USA
845,CUST0846,Megan Tran,Other,57,Mumbai,2025-01-02,2024-08-29,29371,2.0,fpayne@moore.net,989.565.0288,India
846,CUST0847,Melissa Robinson,Male,38,Indore,2022-08-17,2025-12-06,24248,3.0,wrong_email.com,+1-360-539-5001x41433,India
847,CUST0848,Jennifer Parker,Female,51,Chennai,2024-05-05,2024-09-11,24248,3.0,wrong_email.com,001-940-548-2039x299,USA
848,CUST0849,Joshua Ortiz,Male,51,Pune,2025-08-31,2025-12-20,33192,3.0,rfisher@yahoo.com,(278)688-8659x05498,Canada
849,CUST0850,Benjamin Rowland,Other,24,Delhi,2021-12-08,2025-07-30,24902,3.0,wrong_email.com,12345,UK
850,CUST0851,Michelle Vasquez MD,Other,47,Mumbai,2025-03-05,2025-07-30,44163,4.0,sydney76@yahoo.com,001-164-608-7626x260,Canada
851,CUST0852,Andrea Jones,Male,48,Chennai,2021-12-28,2025-11-03,19182,5.0,veronica12@woodard.org,248-406-2678,USA
852,CUST0853,Courtney Carter,Other,28,Bhopal,2023-07-10,2024-07-26,44117,3.0,davislisa@hotmail.com,+1-591-417-2516,Canada
853,CUST0854,Amy Campbell,Male,30,Indore,2022-07-21,2024-07-10,24248,4.0,alan92@burke.net,768-621-2075x4496,Canada
854,CUST0855,Ian Davis,Male,35,Bhopal,2022-06-16,2024-07-10,2822,2.0,ssmith@yahoo.com,12345,India
855,CUST0856,Victor Martin,Other,57,Pune,2021-11-28,2026-01-12,46402,3.0,gary87@gmail.com,(242)139-0334x72382,Canada
856,CUST0857,Randall Gordon,Female,21,Mumbai,2025-10-18,2026-02-20,13354,2.0,thompsonleonard@yahoo.com,001-395-817-3163,USA
857,CUST0858,Karina Williams,Female,21,Mumbai,2024-04-18,2025-10-26,5589,4.0,bowenbrian@cervantes.net,001-067-489-3526x86671,India
858,CUST0859,Jessica Rodriguez,Female,60,Delhi,2024-12-01,2025-10-26,24248,3.0,wrong_email.com,000.073.6690x49364,Canada
859,CUST0860,Timothy Chavez,Female,38,Pune,2023-03-27,2025-01-11,1442,4.0,michael47@snyder.org,001-265-533-2931x0761,Canada
860,CUST0861,Steven Johnson,Female,35,Pune,2021-10-25,2025-03-28,24248,3.0,michelle80@hotmail.com,+1-050-237-5442x668,USA
861,CUST0862,Mary Boyd,Female,38,Delhi,2024-04-28,2024-12-06,24248,3.0,coxsamantha@yahoo.com,(850)264-6528x0992,Canada
862,CUST0863,Edward Black,Female,28,Pune,2022-02-02,2026-04-30,24248,1.0,gravespaul@morton-ross.org,540-622-7740x9211,UK
863,CUST0864,Laura Goodman,Female,38,Delhi,2024-02-09,2025-03-21,24248,5.0,laurenbush@hotmail.com,+1-418-112-7417x8596,Canada
864,CUST0865,Andrea Jones,Female,19,Pune,2023-04-15,2025-10-31,22539,5.0,jennifersweeney@sheppard-rodriguez.info,(544)897-3100,UK
865,CUST0866,Shelby Ayers,Other,47,Pune,2022-05-19,2025-10-31,37250,3.0,leeperez@hudson.com,0165352814,Canada
866,CUST0867,Donald Jenkins,Male,54,Delhi,2024-07-29,2025-05-16,2252,3.0,ddavila@yahoo.com,(730)708-8341x874,UK
867,CUST0868,Michael Gates,Other,57,Mumbai,2026-01-27,2024-07-29,28364,3.0,cclarke@hotmail.com,001-133-065-7713x000,Canada
868,CUST0869,Angela Bailey,Female,21,Pune,2024-12-09,2024-07-29,21126,4.0,harrisonrobert@underwood.org,(876)752-5779x8389,UK
869,CUST0870,Deborah Matthews,Male,56,Chennai,2022-08-27,2025-02-25,24248,3.0,gthomas@anderson.com,3605583322,India
870,CUST0871,Roberta Mccall,Male,38,Chennai,2025-03-16,2025-10-11,43743,4.0,wrong_email.com,001-322-911-8038x3948,USA
871,CUST0872,Brittany Herrera,Male,38,Pune,2023-08-12,2025-07-25,38898,1.0,jamesbarnes@hanson-richards.com,+1-334-572-7592x4124,Canada
872,CUST0873,James Brown,Female,41,Mumbai,2022-08-10,2026-02-28,39398,2.0,buchananjonathan@gmail.com,12345,UK
873,CUST0874,Joshua Edwards,Female,56,Chennai,2025-05-15,2026-01-16,13218,3.0,susanevans@hotmail.com,987-870-8703x5060,India
874,CUST0875,Andrea Jones,Female,20,Delhi,2021-06-21,2024-08-16,24248,2.0,grahamangela@roberson.com,+1-763-519-7909x60143,USA
875,CUST0876,Rachel Donaldson,Female,22,Bhopal,2022-02-26,2026-03-13,9486,3.0,wguerra@yahoo.com,250.396.3226,India
876,CUST0877,Megan Simmons,Female,54,Bhopal,2023-05-05,2025-10-04,24248,2.0,coltonprice@yahoo.com,001-108-189-7765,UK
877,CUST0878,Lisa Mitchell,Other,22,Mumbai,2024-11-15,2024-07-01,24248,2.0,stephenfleming@robinson.com,+1-601-473-1359x76664,UK
878,CUST0879,Tyler Kelley,Female,20,Delhi,2023-08-10,2026-01-02,34651,3.0,david29@davis.org,7780313362,Canada
879,CUST0880,Daniel Carey,Other,38,Indore,2022-05-18,2025-09-04,32687,1.0,nbates@french.com,001-418-299-6131x8942,Canada
880,CUST0881,Bryan Baird,Other,51,Delhi,2025-02-05,2025-08-28,36910,1.0,yarmstrong@yahoo.com,582-451-4179,India
881,CUST0882,Brad Roberts,Male,58,Pune,2023-12-08,2024-12-16,24248,1.0,umatthews@hotmail.com,715.512.1019,UK
882,CUST0883,Jose Morales,Male,38,Mumbai,2025-07-17,2025-08-22,17492,5.0,thomassilva@harmon.net,+1-140-429-2402,Canada
883,CUST0884,Krystal Sims,Other,36,Mumbai,2022-04-10,2025-08-22,37990,3.0,wrong_email.com,12345,Canada
884,CUST0885,Latoya Blankenship,Female,45,Pune,2024-06-29,2024-10-23,7394,3.0,wrong_email.com,+1-699-809-5513x8757,UK
885,CUST0886,Heather Harvey,Female,38,Mumbai,2022-08-19,2025-03-09,24248,2.0,brandonsanders@hotmail.com,+1-871-220-2984,India
886,CUST0887,Christopher Pacheco,Female,46,Pune,2022-12-22,2025-08-15,4029,3.0,shannon77@hotmail.com,001-160-621-4804x657,Canada
887,CUST0888,Billy Pena,Female,38,Pune,2024-08-03,2026-04-14,41034,3.0,wrong_email.com,001-904-150-5085x423,Canada
888,CUST0889,Dawn Castaneda,Female,25,Bhopal,2023-04-05,2024-11-09,42296,1.0,ysimmons@wilson.com,089-038-7444,Canada
889,CUST0890,Karen Kelly,Female,38,Mumbai,2023-10-06,2025-10-22,27284,1.0,ronaldturner@gmail.com,(319)962-9522x4372,India
890,CUST0891,Hannah Jones,Female,30,Pune,2021-12-24,2025-10-22,24248,1.0,ijones@jenkins-saunders.com,+1-160-837-7168x575,Canada
891,CUST0892,David Smith,Other,23,Pune,2022-08-08,2025-10-22,49544,3.0,mcdonaldmelissa@mullen-franklin.info,001-601-140-4111,Canada
892,CUST0893,Amber Fields,Female,54,Pune,2021-08-20,2025-10-12,48942,3.0,robertkemp@oconnell-williams.com,001-916-701-7647x16057,Canada
893,CUST0894,Christie Hill,Female,27,Bhopal,2025-03-07,2025-10-12,24248,3.0,campbelltyler@watts.info,(508)026-4159,India
894,CUST0895,Mackenzie Peters,Female,19,Delhi,2022-06-23,2024-12-30,13688,5.0,wrong_email.com,8580693162,India
895,CUST0896,Kyle Stevens,Male,38,Pune,2023-12-25,2026-04-03,5963,2.0,thompsonwilliam@barnes-vance.info,(269)409-7585x8291,UK
896,CUST0897,Andrea Jones,Other,48,Delhi,2024-03-15,2025-04-12,24248,5.0,ojackson@moore.com,(706)940-1387x282,USA
897,CUST0898,Jay Wilson,Other,37,Pune,2023-11-13,2025-07-17,10183,1.0,stokesrandall@gmail.com,001-979-055-3111x6651,Canada
898,CUST0899,Taylor Jackson,Male,43,Mumbai,2025-01-15,2025-07-17,27708,3.0,cassie93@mendoza-davis.net,12345,Canada
899,CUST0900,Joshua Molina,Other,24,Chennai,2022-06-24,2026-03-17,24248,4.0,riddlebruce@gmail.com,+1-613-992-8246x947,Canada
900,CUST0901,Nathan Haas,Male,49,Bhopal,2025-03-11,2026-04-05,24248,3.0,wrong_email.com,(014)657-8654x9081,Canada
901,CUST0902,April Thomas,Female,51,Pune,2022-01-28,2024-10-02,12094,4.0,barrymoreno@cervantes.biz,12345,USA
902,CUST0903,Dakota Spence,Female,51,Delhi,2024-09-03,2025-02-08,29817,1.0,morganlynch@gallegos.com,001-730-111-2004x1180,India
903,CUST0904,James Francis,Male,38,Pune,2022-12-02,2024-08-22,8069,3.0,wrong_email.com,+1-272-064-0607x4174,India
904,CUST0905,Mr. Brian Rose DDS,Female,27,Pune,2022-06-13,2025-03-29,13263,4.0,jeffrey82@williams-arellano.com,5938054836,UK
905,CUST0906,Erica Strong,Other,53,Chennai,2024-06-16,2024-10-19,24248,3.0,wrong_email.com,+1-244-720-1764x8459,India
906,CUST0907,Stephen Jackson,Female,38,Delhi,2025-05-24,2026-04-02,47823,4.0,wrong_email.com,(456)991-9503x19271,Canada
907,CUST0908,Amanda Clayton,Other,46,Delhi,2024-05-15,2024-06-02,24248,5.0,pamelajohnson@gmail.com,12345,USA
908,CUST0909,Sandra Sanchez,Female,38,Delhi,2021-11-22,2025-11-22,20104,4.0,stewartmatthew@johnson.biz,(392)378-4484x52650,UK
909,CUST0910,Donna Burke,Female,38,Pune,2026-02-16,2025-11-22,24248,1.0,wrong_email.com,(413)886-5131x87811,Canada
910,CUST0911,Tammy Silva,Male,38,Mumbai,2021-11-27,2025-05-28,8846,1.0,ewilliams@wells-hall.com,(934)977-0944x1730,USA
911,CUST0912,Yolanda Rogers,Female,38,Indore,2024-08-08,2024-10-24,24248,3.0,wrong_email.com,239-135-0318x95638,USA
912,CUST0913,Danielle Liu,Other,18,Chennai,2021-11-06,2024-08-21,12246,1.0,nina80@yahoo.com,763.871.8176x599,USA
913,CUST0914,Joseph Kim,Male,38,Chennai,2021-12-02,2025-11-17,33476,1.0,marissagolden@yahoo.com,788.787.8319,India
914,CUST0915,Mary Davis,Female,21,Bhopal,2024-06-20,2025-10-06,4023,5.0,christopherstrickland@gmail.com,544-239-9890,Canada
915,CUST0916,Michael Palmer,Male,46,Pune,2021-12-24,2025-04-27,49897,3.0,dodsonvalerie@johnson-henderson.com,12345,Canada
916,CUST0917,Matthew Carter,Other,39,Pune,2023-11-12,2025-05-01,37025,1.0,lunasheryl@wise.com,059.944.1505x82854,India
917,CUST0918,Scott Smith,Female,35,Bhopal,2022-05-25,2025-04-30,27899,5.0,cheryl49@hotmail.com,12345,UK
918,CUST0919,Joshua Barnes,Other,51,Bhopal,2022-05-27,2025-11-09,14590,5.0,diana11@yahoo.com,498-058-4277x51360,Canada
919,CUST0920,Julie Rose,Other,38,Pune,2023-09-15,2025-02-01,24248,1.0,carlasmith@taylor.com,001-586-826-8281x396,UK
920,CUST0921,Heidi Collins,Female,46,Chennai,2025-10-07,2025-07-11,24248,1.0,richard70@yahoo.com,(056)849-7462x2150,Canada
921,CUST0922,Melissa Jennings,Male,37,Pune,2021-10-08,2026-02-15,24248,4.0,wrong_email.com,+1-369-875-4544x07419,USA
922,CUST0923,Betty Blanchard,Female,25,Pune,2022-07-22,2024-06-24,37770,5.0,stevenssandra@moss-nguyen.com,12345,UK
923,CUST0924,Casey Gonzalez,Female,38,Delhi,2022-04-11,2025-08-06,28549,5.0,hughesdaniel@casey-cook.com,030.561.3562,Canada
924,CUST0925,Natalie Orozco MD,Male,54,Chennai,2024-09-23,2025-07-21,18026,3.0,karen32@farrell.com,705-493-2649x1628,UK
925,CUST0926,Susan Thornton,Male,58,Pune,2021-10-04,2024-11-18,24248,3.0,ejohnson@yahoo.com,200-366-7731x5253,Canada
926,CUST0927,Rachel Francis,Other,49,Delhi,2024-09-09,2024-08-05,24248,2.0,cody77@gmail.com,+1-726-920-0727x09355,USA
927,CUST0928,Jeffrey Waters,Female,36,Bhopal,2024-01-29,2025-05-16,24248,3.0,wrong_email.com,520-647-3827,USA
928,CUST0929,Michael Webb,Male,58,Pune,2024-04-21,2024-10-26,34624,2.0,parsonsalicia@ward.com,001-600-505-9696x8666,UK
929,CUST0930,Cheyenne Bryant,Female,42,Indore,2024-02-25,2026-02-18,29372,3.0,jessica27@yahoo.com,259.107.2211,Canada
930,CUST0931,Pamela Wilson,Male,59,Pune,2025-02-04,2025-05-16,36900,5.0,franceshebert@yahoo.com,(237)848-6098x63431,UK
931,CUST0932,Lauren Torres,Male,20,Bhopal,2024-03-05,2024-06-07,30543,5.0,troy01@gmail.com,115.364.5047x28492,India
932,CUST0933,Andrea Jones,Female,45,Delhi,2024-02-29,2024-12-27,6673,2.0,vdawson@yahoo.com,+1-313-208-4072,Canada
933,CUST0934,Brenda Salinas DDS,Male,38,Indore,2021-10-31,2024-12-11,24248,5.0,wrong_email.com,001-882-284-7715x914,USA
934,CUST0935,John Dixon,Male,42,Mumbai,2026-05-04,2025-12-09,15454,3.0,wrong_email.com,321.877.0210x135,UK
935,CUST0936,Jessica Wolf,Other,38,Mumbai,2021-11-24,2025-05-01,2077,3.0,kimberly69@yahoo.com,+1-965-619-3046x047,USA
936,CUST0937,Elaine Castro,Female,33,Indore,2021-12-01,2025-05-01,21360,1.0,wmyers@rhodes.com,001-532-537-8983,Canada
937,CUST0938,David Mclaughlin,Male,46,Pune,2022-11-19,2024-11-04,24248,3.0,hollysalazar@yahoo.com,131-295-4095,UK
938,CUST0939,Angel Fisher,Female,25,Chennai,2025-12-11,2024-08-07,1338,4.0,jordan64@lopez.com,001-172-279-7542x063,USA
939,CUST0940,Shannon Novak,Male,40,Mumbai,2021-09-16,2024-08-23,24248,4.0,kwilson@munoz.com,001-394-724-7572x8096,Canada
940,CUST0941,Virginia Gilbert,Female,37,Bhopal,2021-05-25,2026-02-21,40334,5.0,smithpeter@gmail.com,001-595-420-7633x080,USA
941,CUST0942,Lisa Rosario,Other,56,Mumbai,2024-10-14,2024-09-22,24248,3.0,wallacericky@hotmail.com,(367)417-5908x24577,UK
942,CUST0943,Jesse Carney,Male,38,Chennai,2026-01-29,2025-11-19,24248,5.0,katie91@gmail.com,387-061-3979x072,UK
943,CUST0944,Kevin Duffy,Female,38,Chennai,2025-03-24,2025-11-06,27548,4.0,juliegarcia@soto.com,977.635.8594x31309,Canada
944,CUST0945,Amy Lewis,Female,31,Delhi,2023-07-05,2024-07-02,24248,4.0,goodjohn@sims.com,(053)109-7819x07641,India
945,CUST0946,Robert Cain,Female,32,Delhi,2022-03-07,2024-11-30,28483,4.0,wrong_email.com,823-132-5536,UK
946,CUST0947,Jennifer Barry,Other,20,Mumbai,2025-03-16,2024-06-14,23787,5.0,mherrera@small.com,+1-570-383-2462x940,USA
947,CUST0948,Kristen Neal,Female,38,Delhi,2022-05-24,2025-03-06,24248,4.0,wrong_email.com,457-650-3224x92418,India
948,CUST0949,Ryan Fernandez,Male,34,Indore,2025-10-09,2025-02-01,24248,1.0,ubrown@hotmail.com,+1-354-063-8002x759,Canada
949,CUST0950,Deanna Hunt,Male,38,Pune,2025-10-23,2024-12-03,24248,4.0,brandonwhite@hotmail.com,050-450-4267,Canada
950,CUST0951,Mary Simpson,Female,28,Mumbai,2022-07-17,2025-03-29,38046,4.0,deckerricky@yahoo.com,(231)319-5233,Canada
951,CUST0952,Kelly Stevens,Other,38,Bhopal,2024-10-02,2025-12-30,7707,3.0,robertgolden@yahoo.com,3462625129,India
952,CUST0953,Marcus Williams,Female,25,Bhopal,2022-09-21,2024-05-09,24248,5.0,ijohnson@fisher-thompson.org,+1-470-167-6122x532,Canada
953,CUST0954,Wesley Harris,Male,47,Pune,2023-11-06,2024-08-23,15174,1.0,kwheeler@hotmail.com,(246)103-2822,Canada
954,CUST0955,Teresa Velazquez,Other,38,Chennai,2022-02-02,2025-10-11,16434,3.0,angelaroy@yahoo.com,234.687.0957,USA
955,CUST0956,Laura Hurst,Female,43,Pune,2023-12-28,2024-10-07,48634,4.0,george37@hester-jackson.com,001-946-556-1259x665,Canada
956,CUST0957,Lynn Smith,Other,38,Pune,2025-04-22,2024-06-30,24248,3.0,hollyfranklin@dunn.com,+1-017-259-4119x0639,USA
957,CUST0958,Jose Kelly,Male,58,Pune,2024-12-10,2026-03-18,35460,1.0,edwardsjessica@schwartz.com,001-826-319-5299x048,USA
958,CUST0959,Sarah Rojas,Female,38,Pune,2023-11-30,2025-04-15,24248,3.0,rnorman@garza.com,826.864.4361x90873,UK
959,CUST0960,Dr. Sheryl Larson,Male,38,Delhi,2025-04-26,2025-09-10,38706,2.0,cynthia80@stewart.com,1840479063,USA
960,CUST0961,Vincent Mitchell,Other,45,Pune,2024-09-12,2025-10-16,29462,3.0,glenda32@peterson.com,6675905090,Canada
961,CUST0962,Mariah Fowler,Male,38,Mumbai,2023-02-02,2025-10-09,36356,1.0,ksaunders@gmail.com,+1-895-990-6574,Canada
962,CUST0963,Teresa Harrington,Female,38,Pune,2025-10-10,2025-05-22,24248,1.0,wrong_email.com,311-599-5825,Canada
963,CUST0964,Tiffany Price,Female,36,Pune,2021-10-29,2024-10-12,19457,3.0,jesus44@gmail.com,+1-627-447-6147x8189,Canada
964,CUST0965,Ricky Martinez MD,Female,27,Bhopal,2022-07-11,2025-05-21,27776,3.0,ericataylor@cole-hernandez.com,(222)538-5352,Canada
965,CUST0966,Christopher Smith,Male,57,Mumbai,2023-07-30,2024-09-25,48770,3.0,sparksmichael@martin.com,742-998-0302x0198,India
966,CUST0967,Susan Hernandez,Female,43,Mumbai,2026-01-20,2025-10-17,49207,1.0,crawfordkaren@sutton.com,+1-397-265-8057x834,Canada
967,CUST0968,Rebecca Vazquez,Male,38,Mumbai,2024-04-19,2025-10-17,37409,1.0,lorraineortiz@hotmail.com,+1-339-427-5668x26256,Canada
968,CUST0969,Elizabeth Lucas,Other,38,Pune,2026-03-06,2024-09-14,23464,5.0,donna91@west-arroyo.com,(140)874-4832x156,India
969,CUST0970,Sara Gonzalez,Other,51,Mumbai,2022-08-13,2024-09-23,24248,5.0,campbellelizabeth@hotmail.com,(469)726-7343,USA
